1824_kv_421_3.wav,0.01944991573691368,30.751977920532227
2373_ps19_01.wav,0.013061200268566608,32.86980056762695
1749_sy_sps11.wav,0.01463362481445074,32.403541564941406
2313_qt15_1.wav,0.015447097830474377,31.489185333251953
2358_ps15_03.wav,0.01930072344839573,30.9622859954834
2550_ps24_02.wav,0.028417982161045074,29.28639793395996
2572_bevs7c.wav,0.02846449427306652,28.761520385742188
2405_ps31_02.wav,0.024238811805844307,30.286169052124023
2619_ps06_02.wav,0.014715650118887424,32.20087814331055
1822_kv_421_1.wav,0.019504347816109657,30.308408737182617
